iteration,individual,fitness,c_inv,c_ele,penalty,is_feasible,c_inv_pu,c_ele_pu,weighted_investment,weighted_electrical_losses,topology_valid,repair_success,total_repair_changes,daily_losses_kwh_total,chromosome_key
26,6,100.2935772762659,278190.71320104896,131929.5107502957,100.0,False,0.26374237823649715,0.363192038334513,0.184619664765548,0.10895761150035391,True,True,5,2092.7741309684407,2_3_3_-1_2_4_2_4_-1_0_1_3_-1_3_0_0_4_2_-1_3_1_4_2_-1_1_1_-1_4_1_5_3_4_5_4_-1_3_5_2_-1_2_5_4_5_-1_3_3_1_5_2_2_1_1_2_5_4_1_4_-1_1_1_-1__2_2_1_0_2_4_1_2_4_3_1_3_2_-1_-1_-1_5_4_-1_1_4_3_-1_-1_2_1_3_4_-1_5_5_-1_5_1_4_2_5_-1_5_4_4_4_4_-1_3_4_5_1_1_5_3_3_4_1_3_2_-1_3_5_3_1__4_3_3_-1_2_1_2_2_-1_-1_0_-1_3_4_1_3_2_1_5_3_1_-1_3_4_5_1_3_-1_1_2_4_1_2_3_5_2_4_1_-1_3_3_1_-1_2_-1_1_2_4_2_1_-1_4_2_4_2_3_2_5_-1_1_5
26,7,0.2923807766806335,283095.1128992571,126539.7570343116,0.0,True,0.2683920591167247,0.3483544509964208,0.18787444138170728,0.10450633529892624,True,True,4,2397.6401920172866,2_3_2_-1_-1_4_1_4_3_0_1_3_-1_3_0_0_4_3_-1_3_5_2_2_-1_1_5_-1_4_1_5_3_4_5_4_-1_3_5_2_-1_2_2_4_1_-1_3_3_4_5_3_1_3_1_1_5_4_1_4_-1_1_1_-1__3_2_1_0_-1_4_-1_2_4_3_3_2_2_0_3_-1_5_4_-1_1_4_3_-1_1_-1_3_3_4_-1_5_5_1_5_3_4_2_5_-1_5_4_4_1_-1_-1_3_4_5_1_5_5_3_3_-1_1_2_2_1_4_5_3_1__2_3_3_-1_2_2_2_2_-1_-1_1_-1_3_1_1_3_4_1_5_1_3_3_-1_4_2_1_5_4_-1_2_4_1_2_2_5_2_4_1_-1_3_3_1_-1_2_-1_1_2_4_2_1_-1_4_2_2_2_3_2_1_-1_1_5
26,8,300.292699184341,268099.5697834763,138975.15305451053,300.0,False,0.2541753364993679,0.38258816263824785,0.17792273554955754,0.11477644879147435,True,True,4,2415.5135431908775,2_1_3_-1_-1_4_2_2_3_0_1_3_-1_3_0_0_5_2_-1_3_1_4_-1_-1_1_1_1_5_1_5_3_4_4_4_-1_3_5_2_-1_2_5_4_2_-1_3_3_1_3_3_2_1_1_1_5_4_1_4_-1_1_1_-1__3_2_-1_0_2_4_-1_2_4_3_4_3_2_0_3_-1_5_2_-1_1_4_3_-1_1_4_1_5_-1_-1_5_2_1_5_3_3_2_5_-1_5_4_4_4_-1_-1_3_4_5_1_5_5_2_3_-1_1_3_2_4_3_5_3_1__4_3_1_-1_2_1_2_2_-1_4_1_-1_4_4_4_3_1_1_5_1_2_-1_3_-1_2_1_3_2_-1_2_4_1_-1_2_5_4_4_1_5_3_3_1_-1_2_-1_1_2_4_5_3_-1_4_2_1_1_3_2_-1_5_1_3
26,9,0.30083273442524877,278306.6394346737,140621.50754230755,0.0,True,0.26385228363270674,0.38712045294118014,0.18469659854289472,0.11613613588235404,True,True,3,2395.7894406436694,3_3_3_-1_-1_4_2_4_2_0_1_3_-1_3_0_0_4_2_-1_3_1_4_2_-1_1_1_-1_4_1_5_3_4_5_4_-1_3_5_2_-1_2_5_4_5_-1_3_3_1_5_3_2_3_1_1_5_1_1_4_-1_4_1_-1__3_-1_1_-1_3_4_-1_2_4_3_3_2_2_0_3_-1_5_4_-1_1_4_3_-1_1_2_1_3_4_-1_5_5_1_5_3_4_2_2_-1_5_4_1_4_-1_-1_3_4_5_1_1_5_1_3_-1_1_3_2_4_3_5_3_1__4_4_3_-1_-1_1_2_2_4_-1_1_-1_3_4_1_3_2_1_1_1_3_-1_3_4_2_1_3_2_-1_2_4_1_2_2_5_5_4_1_-1_3_3_1_-1_2_-1_1_3_1_1_1_-1_4_2_4_2_3_2_2_-1_1_5
26,10,0.27906116006545817,273193.0149545154,118368.87633440344,0.0,True,0.25900424443583164,0.32586062986792,0.18130297110508214,0.09775818896037601,True,True,2,1949.3246724923774,2_3_3_-1_1_4_2_4_-1_0_1_3_-1_0_0_0_4_2_-1_3_1_4_2_-1_1_1_-1_4_1_5_3_4_5_4_-1_3_-1_2_2_2_5_4_5_-1_3_3_1_5_3_2_1_1_2_5_4_2_4_-1_1_1_-1__2_2_1_0_-1_4_-1_2_4_-1_1_2_2_0_3_-1_5_4_-1_1_5_3_-1_1_-1_4_3_4_-1_5_5_1_5_1_4_2_5_1_5_4_4_4_-1_-1_3_4_5_1_1_5_3_3_1_1_3_2_-1_3_5_3_1__4_3_3_-1_2_1_2_2_-1_-1_1_-1_3_4_1_3_2_1_5_1_3_-1_3_4_1_1_4_-1_3_5_4_1_2_2_5_2_4_2_-1_3_3_4_-1_2_-1_1_4_2_2_1_-1_4_3_4_2_3_2_5_-1_1_5
26,11,1200.297300455414,265630.310541127,146530.72990663242,1200.0,False,0.25183432267627526,0.40338809846844315,0.17628402587339267,0.12101642954053293,True,True,9,2577.936574918064,2_3_2_-1_-1_4_2_4_3_0_1_3_-1_3_0_0_4_2_-1_3_1_4_2_-1_1_-1_3_4_1_5_3_4_5_4_-1_3_5_2_-1_2_5_4_4_-1_3_3_-1_5_3_2_1_1_1_5_4_1_4_-1_1_1_2__-1_2_1_0_2_4_-1_2_-1_3_3_3_3_0_3_-1_5_2_-1_1_1_3_5_1_4_1_3_-1_-1_5_2_1_5_3_4_2_5_-1_5_4_4_4_-1_3_3_4_-1_1_5_5_1_3_4_1_3_2_1_3_-1_3_1__4_-1_1_-1_2_2_2_2_1_-1_1_-1_3_1_1_3_1_1_5_1_3_3_3_-1_2_1_3_-1_5_1_4_1_-1_2_5_2_4_1_5_3_3_1_-1_2_-1_1_2_4_5_5_-1_4_2_4_2_3_2_5_-1_1_5
26,12,0.31201787817921933,277026.08664582804,155193.85703816306,0.0,True,0.2626382386557867,0.4272370370672288,0.1838467670590507,0.12817111112016863,True,True,4,2439.1533701512885,2_4_3_-1_-1_4_2_2_3_0_1_3_-1_3_3_0_4_2_-1_5_1_2_2_-1_1_1_-1_4_1_5_3_4_4_4_-1_3_5_2_-1_2_5_4_5_-1_3_-1_1_5_3_1_1_1_1_3_4_2_4_-1_1_2_2__3_2_-1_0_-1_4_-1_2_4_3_3_3_2_0_3_-1_5_2_-1_2_4_3_-1_1_4_3_3_4_-1_5_5_1_1_5_3_4_5_-1_5_2_4_1_-1_-1_3_2_5_1_1_5_2_3_3_1_2_2_-1_3_5_3_1__4_3_3_-1_2_1_2_2_1_-1_1_-1_4_4_1_3_2_1_1_-1_5_4_3_4_2_5_3_2_1_2_-1_-1_2_2_5_2_4_1_-1_3_3_1_-1_2_-1_1_2_4_2_1_-1_4_2_4_2_3_2_1_-1_1_2
26,13,100.30247133908313,286845.04927140946,135744.43803679832,100.0,False,0.27194723579982355,0.37369424674416357,0.19036306505987646,0.11210827402324906,True,True,5,2150.439315852252,2_3_3_-1_-1_4_2_-1_2_0_1_3_-1_3_0_0_4_2_-1_5_1_4_2_-1_1_1_-1_4_1_5_3_4_5_4_4_3_-1_2_2_2_5_4_5_-1_3_3_-1_5_3_2_1_1_1_5_4_1_4_-1_1_2_2__3_2_1_0_-1_4_0_2_4_3_3_-1_2_-1_3_-1_5_2_-1_2_1_3_-1_1_-1_1_3_4_-1_5_5_1_5_3_4_4_2_4_5_2_4_4_-1_-1_3_4_5_1_1_5_1_3_4_1_3_2_-1_3_5_3_1__4_3_3_-1_4_1_2_2_-1_-1_1_-1_3_4_0_3_2_1_5_5_3_-1_3_4_2_5_3_1_-1_4_4_1_2_2_5_2_4_1_-1_3_3_1_-1_2_-1_1_2_4_2_4_-1_4_2_4_2_3_2_5_-1_1_5
26,14,6300.307273747524,282466.53002110013,145077.76863327576,6300.0,False,0.26779612282073467,0.3993882051656452,0.18745728597451425,0.11981646154969355,True,True,2,3013.929257933194,3_3_3_-1_-1_4_2_4_3_0_1_3_-1_3_3_0_4_2_-1_3_1_4_2_-1_1_1_-1_4_1_5_3_4_5_4_-1_3_5_2_-1_2_5_4_5_-1_3_3_-1_5_3_2_1_1_1_3_4_1_4_-1_1_3_1__3_2_1_0_-1_4_-1_2_4_3_3_3_2_0_3_-1_5_4_-1_1_4_3_-1_1_-1_1_3_4_-1_1_5_1_5_3_4_2_5_-1_5_4_4_1_-1_-1_3_4_5_1_1_5_3_3_4_4_3_2_-1_3_5_3_1__4_3_3_-1_2_1_-1_2_-1_-1_1_-1_3_4_1_3_2_1_5_1_3_2_-1_4_2_1_4_2_5_2_-1_1_2_2_5_2_4_1_-1_3_3_4_-1_4_-1_1_3_4_2_1_4_4_2_4_2_3_2_2_-1_1_2
26,15,0.27428155270046883,281102.0115323402,106226.1945507146,0.0,True,0.26650247305352215,0.29243273854334445,0.18655173113746548,0.08772982156300334,True,True,8,1780.6302725262171,2_3_3_-1_-1_4_2_4_3_0_1_3_-1_3_3_0_4_2_-1_5_1_4_2_-1_1_1_-1_4_1_3_3_4_5_4_3_3_-1_2_-1_2_5_4_5_-1_3_1_3_5_3_2_1_1_1_3_4_2_4_-1_1_2_-1__3_2_1_0_-1_4_-1_2_4_3_1_3_2_0_3_-1_5_2_5_-1_4_3_1_-1_-1_1_3_4_-1_5_5_1_5_3_4_2_5_-1_5_2_4_4_-1_-1_3_4_5_1_1_5_3_3_2_1_3_2_-1_4_5_3_1__4_3_3_-1_2_1_2_2_-1_-1_1_-1_3_4_1_0_2_1_-1_1_3_4_3_4_2_5_3_2_-1_2_4_1_2_3_5_2_4_1_-1_3_3_1_-1_2_-1_1_2_4_2_1_-1_4_2_4_2_3_2_5_-1_1_5
26,16,600.339163864577,289892.71310598793,177723.98330859106,600.0,False,0.2748366137324944,0.48926078321435357,0.19238562961274608,0.14677823496430606,True,True,6,2747.4548310295695,-1_3_3_3_-1_4_2_4_3_0_1_3_-1_1_-1_0_4_2_3_4_1_4_2_-1_1_1_-1_4_1_5_-1_4_5_4_-1_3_2_2_-1_2_5_4_5_-1_3_3_1_5_3_2_1_1_1_5_4_1_4_-1_1_1_2__3_2_1_0_-1_-1_-1_2_4_3_3_3_2_0_3_-1_5_4_-1_2_1_3_-1_1_2_1_3_4_-1_5_5_1_5_2_4_4_5_-1_5_4_4_4_-1_-1_3_5_5_1_1_5_3_3_4_1_3_2_-1_3_5_3_1__4_3_3_-1_2_1_2_2_-1_-1_1_-1_1_4_1_3_2_1_5_3_3_-1_3_4_2_4_3_2_5_4_-1_1_2_2_5_2_4_1_-1_1_3_4_-1_2_-1_1_2_4_2_1_-1_4_2_4_2_3_2_5_-1_1_2
26,17,100.30116637451373,283600.16411097156,136771.8117139873,100.0,False,0.2688708795855177,0.3765225293461943,0.1882096157098624,0.11295675880385828,True,True,5,2127.7994073511754,3_3_3_-1_-1_4_2_4_2_0_0_3_-1_3_0_0_4_2_-1_3_1_4_1_-1_1_1_-1_4_4_5_1_4_5_4_-1_4_5_-1_4_2_5_4_5_-1_3_3_1_5_3_1_1_1_1_5_4_1_4_-1_1_1_-1__3_2_1_0_-1_4_-1_4_4_3_3_2_2_0_3_-1_2_4_-1_1_4_3_-1_3_-1_1_3_4_-1_5_5_1_5_3_4_2_2_-1_3_5_4_4_4_3_-1_4_5_1_5_-1_3_3_4_1_5_2_4_3_5_-1_1__2_3_3_-1_2_1_2_1_-1_4_1_-1_3_4_1_3_2_1_5_-1_5_4_3_-1_2_1_3_2_-1_2_4_1_2_1_5_2_4_1_-1_4_3_4_-1_2_-1_1_2_4_5_4_-1_4_3_1_2_1_4_2_-1_1_5
26,18,0.28303861869520675,282488.8302470694,115715.14655382774,0.0,True,0.2678172648443654,0.3185551110138366,0.18747208539105578,0.09556653330415098,True,True,2,1976.6431809778674,3_3_3_-1_-1_4_2_4_2_0_0_3_-1_3_0_0_4_2_-1_3_1_4_2_-1_1_1_-1_4_4_5_1_4_5_4_-1_4_5_-1_4_2_5_4_5_-1_3_3_1_5_3_1_1_1_1_5_1_1_4_-1_1_1_-1__3_2_1_0_-1_4_-1_4_4_-1_3_2_2_0_3_-1_2_5_-1_1_4_3_1_3_-1_1_3_4_-1_5_5_1_5_3_4_2_2_-1_5_5_4_4_-1_3_-1_4_5_1_5_-1_3_3_4_3_5_2_4_3_5_3_1__4_3_3_-1_2_1_2_1_-1_4_1_-1_3_4_1_3_2_1_5_1_3_-1_3_-1_2_1_3_2_-1_2_4_1_2_2_5_2_4_1_-1_4_3_4_-1_2_-1_1_2_4_5_1_-1_4_3_1_2_3_2_2_-1_1_5
26,19,0.29889013693181166,277562.0731726071,138867.65128455503,0.0,True,0.2631463877584251,0.38229221833638044,0.18420247143089755,0.11468766550091412,True,True,3,2226.309312487016,2_3_3_-1_-1_4_2_4_3_0_1_3_-1_3_0_0_4_2_1_3_1_-1_2_-1_1_1_-1_4_1_5_3_4_5_4_-1_3_-1_2_2_2_5_4_5_-1_3_3_1_5_3_2_1_1_1_5_4_1_4_-1_1_1_-1__3_2_1_0_-1_4_3_2_4_3_1_3_2_0_3_-1_5_4_-1_1_3_3_-1_-1_5_1_3_4_-1_5_5_1_5_3_4_2_2_-1_5_4_4_1_-1_-1_3_4_5_1_1_5_-1_3_4_5_3_2_-1_3_5_3_1__4_3_0_-1_2_1_2_2_-1_-1_1_-1_3_1_1_3_2_1_5_1_3_-1_3_4_2_1_4_2_-1_2_3_1_2_2_5_2_4_1_-1_3_4_1_-1_5_-1_1_2_4_2_1_-1_4_2_4_2_3_-1_5_1_1_5
26,20,0.2807862160743623,284054.7750548064,111729.5276629297,0.0,True,0.26930187949245094,0.3075830014321556,0.18851131564471565,0.09227490042964669,True,True,2,1864.400252919956,3_3_3_-1_-1_4_2_4_2_0_1_3_-1_3_0_0_4_2_-1_4_1_4_2_-1_1_1_-1_4_1_5_3_4_4_4_-1_3_5_2_-1_2_5_4_5_-1_3_3_3_5_3_2_1_1_1_5_4_1_4_-1_2_1_-1__3_2_1_0_-1_4_-1_2_4_3_3_2_2_0_3_-1_5_4_-1_1_4_3_-1_1_-1_1_3_4_-1_5_5_4_5_3_4_2_5_-1_5_4_4_4_-1_-1_3_4_5_1_1_5_1_3_2_1_3_2_-1_3_5_3_1__4_3_3_-1_4_1_2_2_-1_-1_1_-1_3_4_1_3_2_1_5_4_2_-1_3_4_-1_1_3_2_5_2_4_1_2_3_5_2_4_1_-1_2_3_4_-1_2_-1_1_3_4_2_1_-1_4_2_4_2_3_2_2_-1_1_5
27,1,0.27428155270046883,281102.0115323402,106226.1945507146,0.0,True,0.26650247305352215,0.29243273854334445,0.18655173113746548,0.08772982156300334,True,True,0,1780.6302725262171,2_3_3_-1_-1_4_2_4_3_0_1_3_-1_3_3_0_4_2_-1_5_1_4_2_-1_1_1_-1_4_1_3_3_4_5_4_3_3_-1_2_-1_2_5_4_5_-1_3_1_3_5_3_2_1_1_1_3_4_2_4_-1_1_2_-1__3_2_1_0_-1_4_-1_2_4_3_1_3_2_0_3_-1_5_2_5_-1_4_3_1_-1_-1_1_3_4_-1_5_5_1_5_3_4_2_5_-1_5_2_4_4_-1_-1_3_4_5_1_1_5_3_3_2_1_3_2_-1_4_5_3_1__4_3_3_-1_2_1_2_2_-1_-1_1_-1_3_4_1_0_2_1_-1_1_3_4_3_4_2_5_3_2_-1_2_4_1_2_3_5_2_4_1_-1_3_3_1_-1_2_-1_1_2_4_2_1_-1_4_2_4_2_3_2_5_-1_1_5
27,2,0.2764964086411242,261578.91776738456,124596.04372022631,0.0,True,0.24799334627191644,0.3430035541692757,0.1735953423903415,0.1029010662507827,True,True,0,1990.3103068543464,2_3_2_-1_-1_4_2_2_3_0_1_3_-1_3_0_0_4_2_-1_3_1_2_2_-1_1_1_-1_4_1_5_3_4_4_4_-1_3_5_2_-1_2_5_4_2_-1_3_3_1_5_3_2_1_1_1_5_4_1_4_-1_1_1_-1__3_2_-1_0_2_4_-1_2_4_3_3_3_2_0_3_-1_5_2_-1_1_4_3_-1_1_4_3_3_-1_-1_5_2_1_5_3_3_2_5_-1_5_4_4_1_-1_-1_3_4_5_1_5_5_2_3_-1_1_2_2_4_3_5_3_1__4_-1_1_-1_2_2_2_2_1_-1_1_-1_4_1_1_3_1_1_5_1_3_3_3_-1_2_1_3_4_-1_2_4_1_5_2_5_2_4_1_-1_3_3_1_-1_2_-1_1_2_4_5_1_-1_4_2_2_2_3_2_1_-1_1_5
27,3,0.27906116006545817,273193.0149545154,118368.87633440344,0.0,True,0.25900424443583164,0.32586062986792,0.18130297110508214,0.09775818896037601,True,True,0,1949.3246724923774,2_3_3_-1_1_4_2_4_-1_0_1_3_-1_0_0_0_4_2_-1_3_1_4_2_-1_1_1_-1_4_1_5_3_4_5_4_-1_3_-1_2_2_2_5_4_5_-1_3_3_1_5_3_2_1_1_2_5_4_2_4_-1_1_1_-1__2_2_1_0_-1_4_-1_2_4_-1_1_2_2_0_3_-1_5_4_-1_1_5_3_-1_1_-1_4_3_4_-1_5_5_1_5_1_4_2_5_1_5_4_4_4_-1_-1_3_4_5_1_1_5_3_3_1_1_3_2_-1_3_5_3_1__4_3_3_-1_2_1_2_2_-1_-1_1_-1_3_4_1_3_2_1_5_1_3_-1_3_4_1_1_4_-1_3_5_4_1_2_2_5_2_4_2_-1_3_3_4_-1_2_-1_1_4_2_2_1_-1_4_3_4_2_3_2_5_-1_1_5
27,4,0.2807862160743623,284054.7750548064,111729.5276629297,0.0,True,0.26930187949245094,0.3075830014321556,0.18851131564471565,0.09227490042964669,True,True,0,1864.400252919956,3_3_3_-1_-1_4_2_4_2_0_1_3_-1_3_0_0_4_2_-1_4_1_4_2_-1_1_1_-1_4_1_5_3_4_4_4_-1_3_5_2_-1_2_5_4_5_-1_3_3_3_5_3_2_1_1_1_5_4_1_4_-1_2_1_-1__3_2_1_0_-1_4_-1_2_4_3_3_2_2_0_3_-1_5_4_-1_1_4_3_-1_1_-1_1_3_4_-1_5_5_4_5_3_4_2_5_-1_5_4_4_4_-1_-1_3_4_5_1_1_5_1_3_2_1_3_2_-1_3_5_3_1__4_3_3_-1_4_1_2_2_-1_-1_1_-1_3_4_1_3_2_1_5_4_2_-1_3_4_-1_1_3_2_5_2_4_1_2_3_5_2_4_1_-1_2_3_4_-1_2_-1_1_3_4_2_1_-1_4_2_4_2_3_2_2_-1_1_5
27,5,0.30317571341887906,274701.9424182032,146355.06432380213,0.0,True,0.2604348030381664,0.40290450430720876,0.18230436212671647,0.12087135129216262,True,True,4,2502.862097267637,3_4_3_-1_-1_4_2_2_3_0_1_3_-1_3_3_0_4_2_-1_5_1_4_2_-1_1_1_-1_4_1_5_3_4_4_4_-1_3_5_2_-1_2_5_4_5_-1_3_4_3_5_3_1_1_1_1_5_4_1_4_-1_2_1_-1__3_2_1_0_-1_4_-1_2_4_-1_3_3_2_0_3_-1_5_2_-1_2_4_3_-1_1_4_3_3_4_-1_5_5_1_1_3_3_2_4_-1_5_4_4_1_-1_-1_3_4_5_1_1_5_1_3_3_1_3_2_-1_3_5_3_1__4_3_-1_-1_4_1_2_2_1_-1_1_-1_4_4_1_3_2_1_-1_4_2_4_3_4_2_1_3_2_1_2_-1_1_2_3_5_2_4_1_-1_2_3_4_-1_2_-1_1_2_4_2_1_-1_4_2_4_2_1_2_2_-1_1_2
27,6,0.32004215719163004,296011.5183423606,149653.93916186842,0.0,True,0.28063762781537854,0.4119860590695502,0.19644633947076498,0.12359581772086506,True,True,3,2289.255435652848,2_3_3_-1_-1_4_2_4_0_0_1_3_-1_3_-1_0_4_2_-1_4_1_2_2_-1_1_1_-1_4_1_5_3_4_4_4_-1_3_5_2_-1_2_5_4_5_-1_3_3_1_5_3_2_1_1_1_3_4_2_4_-1_1_2_2__3_2_-1_1_-1_4_-1_2_4_3_3_2_2_0_3_-1_5_4_-1_1_4_3_-1_2_2_1_3_4_-1_5_5_5_5_5_4_1_5_-1_5_2_4_4_-1_-1_3_2_5_1_1_5_2_3_3_1_5_2_-1_3_5_3_1__4_3_3_-1_2_1_2_2_3_-1_1_-1_3_4_1_3_2_1_1_2_5_-1_3_4_-1_5_3_2_5_2_4_-1_2_2_5_2_4_1_-1_3_3_1_-1_2_-1_1_3_4_2_1_-1_4_4_4_2_3_2_1_-1_1_5
27,7,0.2850179828504814,283014.0307398354,117689.79523707984,0.0,True,0.2683151881050638,0.3239911705897892,0.18782063167354462,0.09719735117693676,True,True,1,1888.8490875126558,3_3_3_-1_-1_4_2_4_2_-1_1_3_-1_3_0_0_4_2_1_4_1_4_2_-1_1_1_-1_4_1_1_3_4_4_4_-1_3_5_2_-1_2_2_4_5_-1_3_3_3_5_3_2_1_4_1_5_4_2_4_-1_1_5_-1__3_2_1_0_-1_4_-1_2_4_3_1_3_2_0_0_-1_5_4_-1_5_4_3_1_-1_-1_1_3_4_-1_5_5_4_5_3_4_2_5_-1_5_2_4_4_-1_-1_3_5_5_1_1_5_1_3_2_1_3_2_-1_4_5_3_1__4_3_3_-1_2_1_2_2_-1_-1_1_-1_3_4_1_0_2_1_5_1_3_-1_3_4_2_-1_3_2_5_2_4_1_2_3_5_2_4_2_-1_2_3_1_-1_2_-1_1_3_4_2_1_-1_4_2_4_2_3_2_2_-1_4_5
27,8,100.29612333734075,288085.3890805538,127061.37509803294,100.0,False,0.2731231563304586,0.3497904263647645,0.191186209431321,0.10493712790942934,True,True,6,2192.529102352435,2_3_3_-1_-1_4_2_4_3_0_1_3_-1_3_3_0_4_2_-1_5_1_4_2_-1_-1_1_4_4_1_3_3_4_5_4_3_3_-1_2_-1_2_5_3_5_-1_3_1_3_5_3_2_1_1_1_3_4_1_4_-1_2_2_-1__3_2_1_-1_-1_4_-1_2_4_-1_3_2_2_0_3_-1_5_2_5_1_4_3_-1_1_-1_1_3_4_-1_5_5_1_5_3_4_2_5_-1_5_4_4_4_-1_1_3_4_5_1_1_5_3_3_2_1_3_2_-1_3_5_3_1__4_3_3_-1_4_1_2_2_-1_-1_1_2_3_4_1_3_2_1_-1_4_2_4_3_4_1_1_3_2_-1_2_4_1_2_3_-1_2_4_1_-1_3_3_4_-1_2_-1_1_2_4_2_1_-1_4_2_4_2_3_2_5_-1_1_5
27,9,0.27701455531112973,270192.0686412357,118302.22720429188,0.0,True,0.2561591576659781,0.3256771498164836,0.17931141036618464,0.09770314494494507,True,True,1,2098.6858081454493,2_3_3_-1_-1_4_2_4_3_0_1_3_-1_0_0_0_4_2_-1_4_1_4_2_-1_1_1_-1_4_1_5_3_4_5_4_-1_3_-1_2_2_2_5_4_5_-1_3_3_1_5_3_2_1_1_1_5_4_1_4_-1_1_1_-1__3_2_1_0_-1_4_-1_2_4_3_1_3_2_0_3_-1_5_4_-1_1_4_3_-1_-1_2_1_3_4_-1_5_5_1_5_3_4_2_2_-1_5_4_4_1_-1_-1_3_4_5_1_1_5_3_3_2_5_3_2_-1_3_5_3_1__4_3_0_-1_2_1_1_2_-1_-1_1_-1_3_1_1_3_2_1_1_1_3_-1_3_4_2_1_4_2_-1_2_4_1_2_3_5_2_4_1_-1_3_3_1_-1_5_-1_3_2_4_2_1_-1_4_2_4_2_3_-1_5_1_1_5
27,10,0.324017362710948,278426.9927465362,168597.51747425293,0.0,True,0.26396638617888457,0.46413630795242944,0.18477647032521918,0.13924089238572881,True,True,4,2562.579172574726,2_3_-1_-1_3_4_2_4_3_0_1_3_-1_3_0_0_4_2_1_3_1_-1_2_-1_1_1_-1_4_1_5_3_4_5_4_-1_3_5_2_-1_2_5_4_5_-1_3_3_1_5_3_2_1_1_1_5_4_1_4_-1_1_1_-1__3_2_1_0_-1_3_3_2_4_-1_1_3_2_0_3_-1_5_3_1_1_-1_3_-1_-1_5_4_3_4_-1_5_5_1_5_3_3_2_5_3_5_4_4_4_-1_-1_3_4_5_1_1_5_-1_3_4_1_3_2_-1_3_5_3_3__4_3_0_-1_2_1_2_2_-1_-1_1_-1_3_4_1_3_2_1_5_1_3_-1_3_4_2_1_3_2_-1_2_3_1_2_2_5_2_4_1_-1_3_4_1_-1_2_-1_1_2_4_2_1_-1_4_2_4_2_3_2_5_-1_1_5
27,11,400.3049105028424,260820.4532559812,159610.25055648465,400.0,False,0.24727427397887072,0.43939503685730197,0.1730919917852095,0.13181851105719058,True,True,11,2470.9865267039686,2_3_3_-1_1_4_2_4_-1_0_1_3_-1_0_0_0_4_2_3_3_1_-1_2_-1_1_1_-1_4_4_5_3_4_5_4_-1_3_-1_2_2_2_5_4_5_-1_3_3_1_5_3_2_1_1_1_5_4_2_4_-1_1_1_-1__2_2_1_0_-1_-1_-1_2_4_-1_1_3_2_0_3_-1_5_2_-1_1_4_3_-1_1_4_3_3_4_4_5_2_1_5_1_4_2_5_-1_5_4_4_1_-1_-1_3_4_5_1_1_4_3_3_-1_1_2_2_1_3_5_3_1__4_-1_1_2_2_1_2_2_-1_-1_1_-1_4_0_1_3_1_1_-1_1_3_3_-1_4_2_1_4_4_3_4_4_1_2_2_5_2_4_2_-1_3_3_1_-1_2_-1_1_4_4_5_1_-1_4_2_2_2_3_2_1_-1_1_5
27,12,0.2785969658127963,265247.5651051124,124191.48067525461,0.0,True,0.25147145581277686,0.3418898224795085,0.17603001906894378,0.10256694674385254,True,True,6,2004.934104793229,2_3_2_-1_-1_4_2_2_3_0_1_3_-1_3_0_0_4_2_-1_3_1_2_2_-1_1_1_-1_5_1_5_3_4_1_4_-1_3_5_2_-1_2_5_4_2_-1_3_2_1_5_3_2_1_1_2_5_4_1_4_-1_1_1_-1__3_2_3_0_-1_4_-1_2_4_-1_3_2_2_0_3_-1_4_4_-1_1_5_3_-1_1_-1_4_3_5_-1_4_5_1_5_3_3_2_5_1_2_4_4_4_-1_-1_3_4_5_1_5_5_2_3_1_1_3_2_4_3_-1_2_1__4_3_3_0_2_2_2_2_1_-1_4_-1_3_4_1_3_2_1_5_4_3_-1_3_4_1_1_3_-1_-1_2_4_1_5_2_5_2_2_3_-1_3_3_4_-1_2_-1_1_2_4_-1_1_-1_4_3_4_2_3_2_5_-1_1_5
27,13,0.2766920374231212,268487.52083765075,119281.42262737673,0.0,True,0.25454313861788574,0.328372801302004,0.17818019703252,0.09851184039060121,True,True,4,1931.9766066702232,2_3_3_3_-1_4_2_4_2_0_1_3_-1_3_0_0_4_2_-1_3_1_4_2_-1_1_1_-1_4_-1_5_3_4_4_4_-1_3_5_2_-1_2_5_4_5_-1_3_3_3_5_3_1_1_1_1_3_4_2_4_-1_2_3_-1__2_2_1_0_-1_4_-1_2_4_-1_3_2_2_0_3_-1_5_4_-1_1_5_3_-1_1_-1_1_3_4_-1_5_3_4_5_1_4_2_5_1_5_4_4_4_-1_-1_3_4_5_1_1_5_1_3_1_1_3_2_-1_3_5_3_1__4_3_3_-1_0_1_2_2_-1_-1_1_-1_3_4_1_3_2_1_5_4_2_-1_3_4_2_1_3_-1_5_2_4_1_2_2_5_2_4_1_-1_2_3_4_-1_2_-1_1_4_2_2_1_-1_4_2_4_2_3_2_1_-1_1_5
